idx;t_us;evt;core;prio;task_id;aux
74;175025;1;0;0;0;0
75;175980;3;0;0;0;0
76;176980;3;0;0;0;0
77;177980;3;0;0;0;0
78;178980;3;0;0;0;0
79;179980;3;0;0;0;0
80;180980;3;0;0;0;0
81;181980;3;0;0;0;0
82;182980;3;0;0;0;0
83;183980;3;0;0;0;0
84;184980;3;0;0;0;0
85;185980;3;0;0;0;0
86;186980;3;0;0;0;0
87;187980;3;0;0;0;0
88;188980;3;0;0;0;0
89;189980;3;0;0;0;0
90;190980;3;0;0;0;0
91;191980;3;0;0;0;0
92;192980;3;0;0;0;0
93;193980;3;0;0;0;0
94;194982;3;0;0;0;0
95;194989;2;0;0;0;0
96;194998;1;0;1;0;0
97;195017;2;0;1;0;0
98;195025;1;0;0;0;0
99;195980;3;0;0;0;0
100;196980;3;0;0;0;0
101;197980;3;0;0;0;0
102;198980;3;0;0;0;0
103;199980;3;0;0;0;0
104;200980;3;0;0;0;0
105;201980;3;0;0;0;0
106;202980;3;0;0;0;0
107;203980;3;0;0;0;0
108;204980;3;0;0;0;0
109;205980;3;0;0;0;0
110;206980;3;0;0;0;0
111;207980;3;0;0;0;0
112;208980;3;0;0;0;0
113;209980;3;0;0;0;0
114;210980;3;0;0;0;0
